Date,Open,High,Low,Close,Adj Close,Volume
2021-01-26,143.600006,144.300003,141.369995,143.160004,142.946396,98390600
2021-01-27,143.429993,144.300003,140.410004,142.059998,141.848038,140843800
2021-01-28,139.520004,141.990005,136.699997,137.089996,136.885452,142621100
2021-01-29,135.830002,136.740005,130.210007,131.960007,131.763107,177180600
2021-02-01,133.750000,135.380005,130.929993,134.139999,133.939850,106239800
2021-02-02,135.729996,136.309998,134.610001,134.990005,134.788589,83305400
2021-02-03,135.759995,135.770004,133.610001,133.940002,133.740158,89880900
2021-02-04,136.300003,137.399994,134.589996,137.389999,137.184998,84183100
2021-02-05,137.350006,137.419998,135.860001,136.759995,136.759995,75524000
2021-02-08,136.029999,136.960007,134.919998,136.910004,136.910004,71297200
2021-02-09,136.619995,137.880005,135.850006,136.009995,136.009995,76774200
2021-02-10,136.479996,136.990005,134.399994,135.389999,135.389999,73046600
2021-02-11,135.899994,136.389999,133.770004,135.130005,135.130005,64154400
2021-02-12,134.350006,135.529999,133.690002,135.369995,135.369995,60029300
2021-02-16,135.490005,136.009995,132.789993,133.190002,133.190002,80576300
2021-02-17,131.250000,132.220001,129.470001,130.839996,130.839996,97918500
2021-02-18,129.199997,130.000000,127.410004,129.710007,129.710007,96856700
2021-02-19,130.240005,130.710007,128.800003,129.869995,129.869995,87668800
2021-02-22,128.009995,129.720001,125.599998,126.000000,126.000000,103916400
2021-02-23,123.760002,126.709999,118.389999,125.860001,125.860001,158273000
2021-02-24,124.940002,125.559998,122.230003,125.349998,125.349998,111039900
2021-02-25,124.680000,126.459999,120.540001,120.989998,120.989998,148199500
2021-02-26,122.589996,124.849998,121.199997,121.260002,121.260002,164320000
2021-03-01,123.750000,127.930000,122.790001,127.790001,127.790001,115998300
2021-03-02,128.410004,128.720001,125.010002,125.120003,125.120003,102015300
2021-03-03,124.809998,125.709999,121.839996,122.059998,122.059998,112430400
2021-03-04,121.750000,123.599998,118.620003,120.129997,120.129997,177275300
2021-03-05,120.980003,121.940002,117.570000,121.419998,121.419998,153590400
2021-03-08,120.930000,121.000000,116.209999,116.360001,116.360001,153918600
2021-03-09,119.029999,122.059998,118.790001,121.089996,121.089996,129159600
2021-03-10,121.690002,122.169998,119.449997,119.980003,119.980003,111760400
2021-03-11,122.540001,123.209999,121.260002,121.959999,121.959999,102753600
2021-03-12,120.400002,121.169998,119.160004,121.029999,121.029999,87963400
2021-03-15,121.410004,124.000000,120.419998,123.989998,123.989998,92403800
2021-03-16,125.699997,127.220001,124.720001,125.570000,125.570000,114740000
2021-03-17,124.050003,125.860001,122.339996,124.760002,124.760002,111437500
2021-03-18,122.879997,123.180000,120.320000,120.529999,120.529999,121229700
2021-03-19,119.900002,121.430000,119.680000,119.989998,119.989998,185023200
2021-03-22,120.330002,123.870003,120.260002,123.389999,123.389999,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,122.540001,95467100
2021-03-24,122.820000,122.900002,120.070000,120.089996,120.089996,88530500
2021-03-25,119.540001,121.660004,119.000000,120.589996,120.589996,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,121.209999,93958900
2021-03-29,121.650002,122.580002,120.730003,121.389999,121.389999,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,119.900002,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,122.150002,118323800
2021-04-01,123.660004,124.180000,122.489998,123.000000,123.000000,74957400
2021-04-05,123.870003,126.160004,123.070000,125.900002,125.900002,88651200
2021-04-06,126.500000,127.129997,125.650002,126.209999,126.209999,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,127.900002,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,130.360001,88844600
2021-04-09,129.800003,133.039993,129.470001,133.000000,133.000000,106513800
2021-04-12,132.520004,132.850006,130.630005,131.240005,131.240005,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,134.429993,91266500
2021-04-14,134.940002,135.000000,131.660004,132.029999,132.029999,87222800
2021-04-15,133.820007,135.000000,133.639999,134.500000,134.500000,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,134.160004,84818500
2021-04-19,133.509995,135.470001,133.339996,134.839996,134.839996,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,133.110001,94812300
2021-04-21,132.360001,133.750000,131.300003,133.500000,133.500000,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,131.940002,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,134.320007,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,134.720001,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,134.389999,65752700
